"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
16,"F3",6275,14,0.223108,6261,99.7769,34.7237,14.9548,1932.64,27057,486.132,83.1985,5.94275,,,
16,"F4",4088,17,0.415851,4071,99.5842,45.1741,12.687,18096.6,307642,767.959,417.302,24.5472,,,
16,"F5",2274,4,0.175901,2270,99.8241,39.0142,13.2393,3387.5,13550,156.057,35.3504,8.83761,,,
16,"F6",2766,3,0.10846,2763,99.8915,30.719,13.4744,686,2058,92.1569,9.16492,3.05498,,,
16,"F7",1725,6,0.347826,1719,99.6522,41.7298,12.8158,28650.3,171902,250.379,204.723,34.1205,,,
16,"F8",3375,9,0.266667,3366,99.7333,29.0161,12.9674,1827.78,16450,261.145,61.4169,6.8241,,,
16,"F9",5588,43,0.769506,5545,99.2305,35.6022,14.0958,3229.21,138856,1530.89,371.12,8.6307,,,
16,"F10",1371,10,0.729395,1361,99.2706,27.3794,14.0496,1186.5,11865,273.794,48.5622,4.85622,,,
16,"F11",1824,12,0.657895,1812,99.3421,34.7346,13.4218,2608.08,31297,416.815,97.8385,8.15321,,,
16,"F12",2199,10,0.454752,2189,99.5452,28.3176,14.6186,1152.8,11528,283.176,51.2998,5.12998,,,
17,"F1",2921,0,0,2921,100,0,7.47234,0,0,0,0,0,,,
17,"F2",1647,12,0.728597,1635,99.2714,46.6309,12.2784,8971.17,107654,559.571,236.503,19.7086,,,
17,"F3",6352,20,0.314861,6332,99.6851,41.732,15.0869,3824.15,76483,834.64,157.946,7.89731,,,
17,"F4",4090,11,0.268949,4079,99.731,50.0088,12.7323,26250.9,288760,550.097,363.978,33.089,,,
17,"F5",2290,6,0.262009,2284,99.738,38.0917,13.2686,4521.83,27131,228.55,72.3672,12.0612,,,
17,"F6",2791,1,0.0358295,2790,99.9642,49.0938,13.4636,1571,1571,49.0938,3.8088,3.8088,,,
17,"F7",1716,1,0.0582751,1715,99.9417,110.602,12.8484,168005,168005,110.602,180.799,180.799,,,
17,"F8",3411,15,0.439754,3396,99.5602,35.0535,13.0935,3513.73,52706,525.803,135.689,9.0459,,,
17,"F9",5626,51,0.906506,5575,99.0935,35.6384,14.2037,3151.76,160740,1817.56,435.989,8.5488,,,
17,"F10",1386,2,0.1443,1384,99.8557,31.9295,14.0762,1165.5,2331,63.8591,8.80785,4.40392,,,
17,"F11",1902,8,0.42061,1894,99.5794,35.0842,13.3503,2337.38,18699,280.674,58.9174,7.36467,,,
17,"F12",2274,9,0.395778,2265,99.6042,40.899,14.6653,7523,67707,368.091,130.094,14.4549,,,
18,"F1",3029,1,0.0330142,3028,99.967,21.4286,7.50886,600,600,21.4286,3.3327,3.3327,,,
18,"F2",1728,10,0.578704,1718,99.4213,35.1849,12.2568,2799.9,27999,351.849,76.295,7.6295,,,
18,"F3",6370,13,0.204082,6357,99.7959,50.1445,15.159,7369.31,95801,651.879,140.926,10.8404,,,
18,"F4",4160,10,0.240385,4150,99.7596,47.2189,12.7313,28053.7,280537,472.189,360.884,36.0884,,,
